event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,auth_success,session_duration,command_sequence,device_fingerprint
EVT-0000157,USER_033,human_user,2026-06-01 09:11:19.170427,10.39.11.121,Delhi,/internal-api,mfa_push,True,21.99,cat|cat|cat,DEV_625
EVT-0000158,USER_038,human_user,2026-06-01 09:13:52.917042,10.12.231.238,Bengaluru,/email,mfa_push,True,38.29,ps_aux|export_csv|scp|ps_aux|query_db|ps_aux,DEV_178
EVT-0000159,USER_032,human_user,2026-06-01 09:14:05.290027,10.15.253.130,Pune,/hr-portal,mfa_push,True,16.16,ls|cat|query_db|ls|git_pull|query_db,DEV_151
EVT-0000160,USER_030,human_user,2026-06-01 09:14:07.265465,10.4.36.216,Singapore,/hr-portal,mfa_otp,True,39.63,ps_aux|sudo_su|grep|whoami|sudo_su|ps_aux,DEV_402
EVT-0000161,USER_020,human_user,2026-06-01 09:16:45.754679,10.29.69.121,Mumbai,/internal-api,mfa_push,True,14.96,rdp_connect|ssh|export_csv|ssh,DEV_863
EVT-0000162,SVC_056,service_account,2026-06-01 09:17:16.757515,10.19.57.108,Delhi,/sensor-data,api_key,True,2.43,git_pull|git_pull,DEV_404
EVT-0000163,USER_012,human_user,2026-06-01 09:17:24.204141,10.6.152.99,Chennai,/sensor-data,mfa_push,True,28.55,rdp_connect|zip_archive|whoami,DEV_694
EVT-0000164,USER_045,human_user,2026-06-01 09:17:37.194829,10.5.134.132,Mumbai,/sensor-data,sso,True,31.53,ps_aux|ps_aux|grep|wget|wget|wget,DEV_346
EVT-0000165,USER_052,human_user,2026-06-01 09:18:19.194642,10.7.68.32,Mumbai,/email,mfa_otp,True,44.74,scp|zip_archive|git_push|whoami|scp|wget,DEV_627
EVT-0000166,USER_035,human_user,2026-06-01 09:18:38.924293,10.30.57.252,Pune,/github,mfa_otp,True,30.99,git_pull|git_pull|git_pull|git_pull,DEV_460
EVT-0000167,USER_011,human_user,2026-06-01 09:19:09.132361,10.26.205.157,Singapore,/internal-api,mfa_push,False,16.42,curl|ssh,DEV_522
EVT-0000168,USER_043,human_user,2026-06-01 09:19:43.501224,10.10.69.48,Pune,/wiki,password,True,40.39,netstat|netstat|git_pull,DEV_391
EVT-0000169,USER_018,human_user,2026-06-01 09:20:17.738454,10.6.178.211,Delhi,/email,mfa_push,True,26.72,wget|sudo_su|netstat,DEV_832
EVT-0000170,USER_022,human_user,2026-06-01 09:23:39.853924,10.13.160.135,Singapore,/github,sso,True,24.44,ssh|query_db|git_push|ssh|query_db,DEV_682
EVT-0000171,USER_007,human_user,2026-06-01 09:24:44.496863,10.34.214.183,Mumbai,/sensor-data,mfa_otp,True,19.28,scp|ls,DEV_151
EVT-0000172,USER_028,human_user,2026-06-01 09:25:24.807887,10.24.158.49,Mumbai,/github,password,True,36.87,cat|wget|wget|zip_archive,DEV_911
EVT-0000173,USER_042,human_user,2026-06-01 09:27:58.321195,10.15.248.42,Bengaluru,/firmware-update,mfa_push,True,12.33,ps_aux|ssh|ssh,DEV_548
EVT-0000174,USER_006,human_user,2026-06-01 09:31:13.169060,10.36.147.205,Singapore,/internal-api,mfa_otp,True,19.03,cd|cd|grep|ps_aux,DEV_785
EVT-0000175,EDGE_067,edge_device,2026-06-01 09:31:58.576585,192.168.131.135,Bengaluru,/telemetry,certificate,True,0.79,cd|cd|cat|cd|cd,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0000176,USER_044,human_user,2026-06-01 09:32:28.923305,10.5.4.15,Chennai,/sensor-data,password,True,36.01,cd|wget|wget,DEV_242
EVT-0000177,USER_050,human_user,2026-06-01 09:33:07.033043,10.3.212.194,Delhi,/github,sso,True,22.62,cat|ssh|cat|sudo_su,DEV_886
EVT-0000178,USER_040,human_user,2026-06-01 09:35:39.902520,10.15.181.145,Mumbai,/github,sso,True,40.29,zip_archive|zip_archive|zip_archive|grep,DEV_186
EVT-0000179,USER_007,human_user,2026-06-01 09:35:51.201253,10.34.214.39,Mumbai,/internal-api,mfa_otp,True,12.38,ls|ps_aux,DEV_151
EVT-0000180,EDGE_069,edge_device,2026-06-01 09:36:35.326362,192.168.193.68,Chennai,/sensor-data,certificate,True,0.5,netstat|cd|netstat|cd|cd|cd,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0000181,USER_035,human_user,2026-06-01 09:36:38.724286,10.30.57.6,Singapore,/sensor-data,mfa_otp,True,7.51,git_pull|git_pull|ls,DEV_460
EVT-0000182,USER_026,human_user,2026-06-01 09:38:00.304657,10.9.114.133,Singapore,/github,mfa_push,False,36.0,scp|scp|whoami|cd|whoami|zip_archive,DEV_957
EVT-0000183,USER_048,human_user,2026-06-01 09:38:42.800796,10.25.80.69,Delhi,/internal-api,password,True,26.11,git_pull|grep|rdp_connect,DEV_554
EVT-0000184,USER_053,human_user,2026-06-01 09:38:52.706059,10.23.195.60,Hyderabad,/email,mfa_push,True,33.53,ps_aux|query_db|ssh|query_db,DEV_649
EVT-0000185,USER_035,human_user,2026-06-01 09:39:00.180518,10.30.57.50,Pune,/sensor-data,mfa_otp,True,11.48,git_pull|git_pull,DEV_460
EVT-0000186,USER_035,human_user,2026-06-01 09:40:51.613892,10.30.57.47,Pune,/wiki,mfa_otp,True,4.22,ls|scp|scp|git_pull,DEV_460
EVT-0000187,USER_044,human_user,2026-06-01 09:41:12.166595,10.5.4.160,Chennai,/sensor-data,password,True,46.26,sudo_su|sudo_su|netstat,DEV_812
EVT-0000188,USER_041,human_user,2026-06-01 09:41:30.922940,10.33.23.75,Bengaluru,/wiki,mfa_push,True,30.6,wget|ssh|wget,DEV_758
EVT-0000189,USER_044,human_user,2026-06-01 09:46:38.482809,10.5.4.81,Chennai,/email,password,True,33.95,cd|sudo_su,DEV_242
EVT-0000190,USER_053,human_user,2026-06-01 09:49:01.492409,10.23.195.91,Hyderabad,/hr-portal,mfa_push,True,37.58,query_db|query_db,DEV_392
EVT-0000191,USER_032,human_user,2026-06-01 09:49:08.572773,10.15.253.190,Pune,/internal-api,mfa_otp,True,14.92,ls|git_pull|netstat|ls|cat|netstat,DEV_151
EVT-0000192,EDGE_064,edge_device,2026-06-01 09:49:36.399112,192.168.122.88,Bengaluru,/telemetry,certificate,True,0.5,grep|grep|grep|query_db,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0000193,USER_011,human_user,2026-06-01 09:50:24.206571,10.26.205.164,Singapore,/internal-api,mfa_push,True,28.88,whoami|ssh,DEV_522
EVT-0000194,USER_016,human_user,2026-06-01 09:52:09.335186,10.26.137.62,Singapore,/sensor-data,mfa_otp,False,28.85,query_db|ls|git_push|query_db|ssh,DEV_588
EVT-0000195,USER_050,human_user,2026-06-01 09:52:10.444092,10.3.212.125,Pune,/github,sso,True,15.29,cat|zip_archive|zip_archive|zip_archive|sudo_su,DEV_232
EVT-0000196,SVC_057,service_account,2026-06-01 09:52:13.823371,10.22.244.51,Mumbai,/hr-portal,api_key,True,3.79,query_db|whoami,DEV_891
EVT-0000197,EDGE_067,edge_device,2026-06-01 09:53:12.291482,192.168.131.9,Bengaluru,/telemetry,certificate,True,0.77,cat|cd|cd|cd|cd,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0000198,USER_015,human_user,2026-06-01 09:53:42.944179,10.16.192.195,Singapore,/telemetry,mfa_otp,True,27.9,grep|export_csv|rdp_connect|export_csv|grep|grep,DEV_556
EVT-0000199,USER_041,human_user,2026-06-01 09:53:46.818935,10.33.23.143,Bengaluru,/telemetry,mfa_push,True,39.48,ssh|wget|export_csv|cd|export_csv|wget,DEV_758
EVT-0000200,USER_035,human_user,2026-06-01 09:54:16.074953,10.30.57.10,Singapore,/wiki,mfa_otp,True,16.9,ls|scp|scp|git_pull,DEV_460
EVT-0000201,SVC_057,service_account,2026-06-01 09:54:33.724680,10.22.244.249,Mumbai,/hr-portal,mfa_otp,True,3.11,query_db|whoami|cat|cat,DEV_891
EVT-0000202,USER_011,human_user,2026-06-01 10:00:41.384352,10.26.205.139,Singapore,/wiki,mfa_push,True,14.51,curl|ssh,DEV_522
EVT-0000203,USER_005,human_user,2026-06-01 10:02:25.528209,10.5.187.130,Singapore,/internal-api,password,False,19.5,git_push|ps_aux|ps_aux|git_push|git_pull|wget,DEV_159
EVT-0000204,USER_045,human_user,2026-06-01 10:03:07.342682,10.5.134.81,Mumbai,/internal-api,sso,True,38.73,wget|whoami|wget,DEV_684
EVT-0000205,USER_007,human_user,2026-06-01 10:05:16.051545,185.20.91.50,Bengaluru,/telemetry,password,False,0.74,,DEV_456
EVT-0000206,USER_007,human_user,2026-06-01 10:05:39.051545,185.20.91.50,London,/backup-vault,password,False,0.89,,DEV_785
EVT-0000207,USER_007,human_user,2026-06-01 10:05:40.051545,185.20.91.50,London,/firmware-update,password,False,0.47,,DEV_923
EVT-0000208,USER_041,human_user,2026-06-01 10:05:52.267218,10.33.23.118,Delhi,/telemetry,mfa_push,True,50.89,zip_archive|cd,DEV_436
EVT-0000209,USER_007,human_user,2026-06-01 10:06:12.051545,185.20.91.50,Delhi,/wiki,password,False,0.9,,DEV_114
EVT-0000210,USER_033,human_user,2026-06-01 10:07:24.009080,10.39.11.49,Chennai,/internal-api,mfa_push,False,27.51,sudo_su|cat|cat|export_csv|cat|cat,DEV_707
EVT-0000211,USER_009,human_user,2026-06-01 10:07:29.785215,10.32.67.207,Mumbai,/github,mfa_push,True,24.14,cd|zip_archive|zip_archive|query_db|query_db,DEV_175
EVT-0000212,USER_007,human_user,2026-06-01 10:08:00.051545,185.20.91.50,Frankfurt,/hr-portal,password,False,0.62,,DEV_194
EVT-0000213,USER_007,human_user,2026-06-01 10:08:15.051545,185.20.91.50,Pune,/finance-db,password,False,0.91,,DEV_857
EVT-0000214,USER_007,human_user,2026-06-01 10:08:18.051545,185.20.91.50,Pune,/finance-db,password,False,0.55,,DEV_338
EVT-0000215,USER_007,human_user,2026-06-01 10:08:23.051545,185.20.91.50,Moscow,/finance-db,password,False,0.58,,DEV_966
EVT-0000216,USER_007,human_user,2026-06-01 10:08:24.051545,185.20.91.50,London,/customer-data,password,False,0.97,,DEV_429
EVT-0000217,USER_007,human_user,2026-06-01 10:08:52.051545,185.20.91.50,Bengaluru,/github,password,False,0.85,,DEV_873
EVT-0000218,USER_004,human_user,2026-06-01 10:09:24.240481,10.34.192.214,Delhi,/internal-api,api_key,False,32.2,zip_archive|ssh|sudo_su|grep,DEV_666
EVT-0000219,USER_001,human_user,2026-06-01 10:09:32.594760,10.34.22.143,Chennai,/internal-api,sso,True,26.99,netstat|export_csv,DEV_242
EVT-0000220,USER_007,human_user,2026-06-01 10:09:46.051545,185.20.91.50,London,/finance-db,password,False,0.73,,DEV_413
EVT-0000221,EDGE_067,edge_device,2026-06-01 10:10:02.557931,192.168.131.194,Bengaluru,/firmware-update,certificate,True,0.77,cat|cat|cat,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0000222,USER_041,human_user,2026-06-01 10:12:19.815368,10.33.23.174,Bengaluru,/telemetry,mfa_push,True,44.31,cd|zip_archive,DEV_910
EVT-0000223,USER_007,human_user,2026-06-01 10:12:24.051545,185.20.91.50,London,/finance-db,password,False,0.97,,DEV_136
EVT-0000224,USER_009,human_user,2026-06-01 10:12:36.148478,10.32.67.163,Mumbai,/telemetry,mfa_push,True,15.69,git_push|ls|git_push|git_push|cd|sudo_su,DEV_175
EVT-0000225,USER_030,human_user,2026-06-01 10:13:43.461810,10.4.36.22,Singapore,/sensor-data,mfa_otp,True,44.69,sudo_su|ps_aux|whoami|grep,DEV_402
EVT-0000226,SVC_057,service_account,2026-06-01 10:13:59.195895,10.22.244.157,Mumbai,/hr-portal,api_key,True,4.72,whoami|cat|whoami|query_db|cat|query_db,DEV_891
EVT-0000227,USER_032,human_user,2026-06-01 10:14:34.299686,10.15.253.103,Pune,/hr-portal,mfa_push,True,29.96,cat|netstat,DEV_151
EVT-0000228,EDGE_065,edge_device,2026-06-01 10:14:41.802634,192.168.197.64,Pune,/firmware-update,certificate,True,0.63,rdp_connect|rdp_connect|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0000229,USER_016,human_user,2026-06-01 10:15:15.971650,10.26.137.16,Singapore,/internal-api,mfa_otp,True,24.81,query_db|curl|curl|ssh,DEV_460
EVT-0000230,USER_036,human_user,2026-06-01 10:15:33.770189,10.36.152.37,Pune,/email,password,True,2.18,query_db|ssh|ssh,DEV_529
EVT-0000231,USER_047,human_user,2026-06-01 10:15:58.697749,10.18.78.162,Delhi,/internal-api,sso,True,29.72,curl|query_db|query_db|cat|cat,DEV_181
EVT-0000232,USER_013,human_user,2026-06-01 10:16:35.204371,10.25.140.121,Delhi,/hr-portal,mfa_push,True,15.98,export_csv|scp|scp|scp|cd|cd,DEV_488
EVT-0000233,USER_007,human_user,2026-06-01 10:16:38.079679,10.34.214.131,Mumbai,/sensor-data,mfa_otp,True,20.66,ps_aux|ps_aux|ls|ls|ls|scp,DEV_151
EVT-0000234,USER_013,human_user,2026-06-01 10:16:58.002488,10.25.140.190,Delhi,/sensor-data,mfa_push,True,25.35,cd|zip_archive|sudo_su|zip_archive,DEV_488
EVT-0000235,USER_029,human_user,2026-06-01 10:17:02.691256,10.38.190.50,Chennai,/wiki,sso,True,33.9,wget|ps_aux|ps_aux|wget,DEV_108
EVT-0000236,USER_044,human_user,2026-06-01 10:17:09.017073,10.5.4.89,Chennai,/sensor-data,password,True,36.68,sudo_su|sudo_su|sudo_su,DEV_242
EVT-0000237,USER_048,human_user,2026-06-01 10:17:41.594107,10.25.80.57,Delhi,/github,password,True,21.9,grep|query_db|query_db,DEV_479
EVT-0000238,USER_051,human_user,2026-06-01 10:17:43.303887,10.5.11.216,Singapore,/hr-portal,sso,True,24.87,wget|wget|ps_aux|export_csv|git_push|query_db,DEV_945
EVT-0000239,USER_034,human_user,2026-06-01 10:17:48.851883,10.29.102.234,Singapore,/github,mfa_push,True,33.65,zip_archive|netstat|export_csv,DEV_540
EVT-0000240,USER_021,human_user,2026-06-01 10:18:26.105892,10.6.223.206,Chennai,/github,sso,True,41.65,git_push|wget|grep|cd,DEV_814
EVT-0000241,EDGE_065,edge_device,2026-06-01 10:18:34.501799,192.168.197.205,Pune,/sensor-data,certificate,True,0.7,rdp_connect|rdp_connect|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0000242,USER_033,human_user,2026-06-01 10:19:40.243624,10.39.11.116,Delhi,/email,mfa_push,True,20.19,ssh|ssh|export_csv|export_csv|ssh|export_csv,DEV_625
EVT-0000243,USER_012,human_user,2026-06-01 10:19:54.634361,10.6.152.206,Chennai,/admin-console,certificate,True,22.48,whoami|whoami,DEV_694
EVT-0000244,USER_013,human_user,2026-06-01 10:20:56.614030,10.25.140.106,Delhi,/hr-portal,mfa_push,True,30.26,cd|zip_archive|export_csv|cd|scp|zip_archive,DEV_488
EVT-0000245,USER_018,human_user,2026-06-01 10:22:07.658792,10.6.178.253,Delhi,/internal-api,mfa_push,True,25.49,sudo_su|sudo_su|netstat|netstat,DEV_506
EVT-0000246,USER_021,human_user,2026-06-01 10:22:13.803829,10.6.223.63,Chennai,/internal-api,sso,True,55.21,ps_aux|cd|sudo_su,DEV_814
EVT-0000247,USER_046,human_user,2026-06-01 10:22:14.617084,10.19.131.135,Pune,/telemetry,mfa_push,True,49.38,grep|export_csv|query_db,DEV_137
EVT-0000248,USER_038,human_user,2026-06-01 10:23:11.914567,10.12.231.70,Bengaluru,/github,mfa_push,True,44.09,export_csv|query_db|scp|query_db|export_csv,DEV_622
EVT-0000249,USER_011,human_user,2026-06-01 10:23:43.330573,10.26.205.31,Singapore,/internal-api,mfa_push,True,20.19,curl|whoami,DEV_125
EVT-0000250,USER_044,human_user,2026-06-01 10:24:51.421691,10.5.4.206,Chennai,/sensor-data,password,True,30.96,netstat|cd|cd,DEV_812
EVT-0000251,EDGE_069,edge_device,2026-06-01 10:24:53.212050,192.168.193.226,Chennai,/sensor-data,certificate,True,0.5,cd|netstat|netstat|netstat,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0000252,USER_018,human_user,2026-06-01 10:26:02.747482,10.6.178.52,Delhi,/internal-api,mfa_push,False,23.47,sudo_su|sudo_su|grep|sudo_su,DEV_506
EVT-0000253,USER_002,human_user,2026-06-01 10:26:24.737283,10.24.20.33,Hyderabad,/telemetry,password,True,32.65,sudo_su|sudo_su|query_db,DEV_926
EVT-0000254,USER_022,human_user,2026-06-01 10:28:15.568163,10.13.160.89,Singapore,/hr-portal,mfa_otp,True,18.94,whoami|whoami|git_push|cd|wget,DEV_412
EVT-0000255,USER_020,human_user,2026-06-01 10:28:15.819513,10.29.69.236,Mumbai,/internal-api,mfa_push,True,15.69,whoami|export_csv|export_csv,DEV_863
EVT-0000256,USER_016,human_user,2026-06-01 10:28:29.072695,10.26.137.233,Singapore,/sensor-data,mfa_otp,True,20.05,git_pull|query_db|ls|git_pull|query_db|git_pull,DEV_588
EVT-0000257,USER_051,human_user,2026-06-01 10:28:38.262427,10.5.11.71,Singapore,/hr-portal,sso,True,15.26,wget|ps_aux,DEV_945
EVT-0000258,USER_055,human_user,2026-06-01 10:30:27.122297,10.20.107.217,Pune,/sensor-data,mfa_push,True,31.97,curl|git_pull|sudo_su,DEV_295
EVT-0000259,USER_002,human_user,2026-06-01 10:31:12.654870,10.24.20.232,Hyderabad,/email,password,True,26.08,sudo_su|ps_aux,DEV_144
EVT-0000260,USER_027,human_user,2026-06-01 10:32:01.515676,10.39.177.40,Chennai,/sensor-data,password,True,24.85,netstat|ssh,DEV_176
EVT-0000261,USER_032,human_user,2026-06-01 10:32:16.037609,10.15.253.176,Pune,/hr-portal,mfa_push,True,6.71,netstat|ls|ssh,DEV_151
EVT-0000262,USER_035,human_user,2026-06-01 10:33:17.365328,10.30.57.153,Singapore,/wiki,mfa_otp,True,4.57,git_pull|git_pull|git_pull|scp|ssh,DEV_206
EVT-0000263,USER_030,human_user,2026-06-01 10:34:11.390073,10.4.36.150,Singapore,/hr-portal,mfa_otp,True,42.43,git_pull|ps_aux|cd|grep|whoami|grep,DEV_925
EVT-0000264,SVC_057,service_account,2026-06-01 10:35:30.519576,10.22.244.11,Mumbai,/hr-portal,api_key,True,3.84,cat|cat|cat|cat|query_db,DEV_891
EVT-0000265,USER_050,human_user,2026-06-01 10:36:16.457772,10.3.212.198,Pune,/github,sso,True,4.11,grep|zip_archive|ssh|ssh|zip_archive|ssh,DEV_886
EVT-0000266,USER_026,human_user,2026-06-01 10:36:37.490127,10.9.114.118,Singapore,/internal-api,mfa_push,True,34.43,wget|scp|scp|zip_archive|whoami,DEV_701
EVT-0000267,USER_008,human_user,2026-06-01 10:36:47.389738,10.33.40.149,Pune,/hr-portal,mfa_push,True,40.36,export_csv|grep|export_csv|grep|wget|curl,DEV_698
EVT-0000268,USER_017,human_user,2026-06-01 10:38:14.849069,10.4.199.21,Hyderabad,/hr-portal,sso,True,45.81,query_db|curl,DEV_458
EVT-0000269,USER_033,human_user,2026-06-01 10:38:43.103362,10.39.11.97,Chennai,/sensor-data,mfa_push,True,13.95,export_csv|cat|ssh|ssh,DEV_707
EVT-0000270,USER_043,human_user,2026-06-01 10:38:49.696757,10.10.69.190,Pune,/source-control-prod,password,True,35.11,cd|git_pull|cd|netstat,DEV_391
EVT-0000271,USER_008,human_user,2026-06-01 10:38:52.268071,10.33.40.65,Pune,/wiki,mfa_push,True,33.92,cd|cd|cd|git_push|wget|grep,DEV_698
EVT-0000272,USER_031,human_user,2026-06-01 10:39:21.346282,10.8.99.156,Chennai,/wiki,sso,True,51.99,cd|query_db|curl|wget|cd,DEV_604
EVT-0000273,USER_030,human_user,2026-06-01 10:39:40.334874,10.4.36.167,Singapore,/firmware-update,mfa_otp,True,43.29,whoami|whoami|grep,DEV_402
EVT-0000274,USER_037,human_user,2026-06-01 10:40:18.144821,10.8.97.20,Singapore,/telemetry,mfa_otp,True,25.49,scp|netstat|cd|scp|curl|curl,DEV_222
EVT-0000275,USER_020,human_user,2026-06-01 10:41:01.915025,10.29.69.247,Mumbai,/internal-api,mfa_push,True,13.67,ssh|ssh,DEV_863
EVT-0000276,USER_042,human_user,2026-06-01 10:42:32.735735,10.15.248.98,Bengaluru,/firmware-update,mfa_push,True,12.92,zip_archive|query_db|ssh|ps_aux|whoami|zip_archive,DEV_838
EVT-0000277,USER_021,human_user,2026-06-01 10:44:13.202688,10.6.223.39,Chennai,/source-control-prod,sso,True,42.27,wget|ps_aux|cat,DEV_814
EVT-0000278,USER_035,human_user,2026-06-01 10:44:28.720475,10.30.57.20,Singapore,/sensor-data,mfa_otp,True,21.3,git_pull|git_pull|git_pull|git_pull|ls,DEV_206
EVT-0000279,EDGE_068,edge_device,2026-06-01 10:44:39.414806,192.168.196.165,Bengaluru,/firmware-update,certificate,True,0.55,scp|scp|scp|scp|scp|scp,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0000280,USER_039,human_user,2026-06-01 10:44:43.834146,10.4.79.19,Mumbai,/sensor-data,sso,True,21.42,query_db|git_push|query_db|git_push|git_push,DEV_381
EVT-0000281,USER_048,human_user,2026-06-01 10:46:39.314136,10.25.80.4,Delhi,/github,password,True,28.92,grep|git_pull|rdp_connect,DEV_479
EVT-0000282,USER_019,human_user,2026-06-01 10:47:18.089252,10.11.124.7,Mumbai,/admin-console,sso,True,28.67,cat|zip_archive|cat,DEV_784
EVT-0000283,USER_042,human_user,2026-06-01 10:47:40.810980,10.15.248.28,Bengaluru,/wiki,mfa_push,True,14.47,ps_aux|ps_aux|whoami|ssh,DEV_548
EVT-0000284,USER_014,human_user,2026-06-01 10:47:47.047244,10.40.147.117,Mumbai,/internal-api,mfa_otp,True,16.63,netstat|scp|netstat|scp,DEV_566
EVT-0000285,USER_050,human_user,2026-06-01 10:48:16.847031,10.3.212.67,Delhi,/wiki,sso,True,7.95,zip_archive|ssh|ssh|cat|ssh,DEV_886
EVT-0000286,USER_048,human_user,2026-06-01 10:49:13.050381,10.25.80.125,Delhi,/internal-api,password,True,39.91,query_db|rdp_connect|git_pull|query_db,DEV_480
EVT-0000287,USER_029,human_user,2026-06-01 10:50:25.844002,10.38.190.184,Chennai,/telemetry,sso,True,10.35,ps_aux|cd|git_push,DEV_108
EVT-0000288,EDGE_065,edge_device,2026-06-01 10:50:28.078692,192.168.197.66,Pune,/sensor-data,certificate,True,0.61,curl|curl|curl|rdp_connect|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0000289,SVC_058,service_account,2026-06-01 10:50:40.585819,10.34.69.252,Singapore,/github,api_key,True,3.2,wget|wget|cd|cd|wget|cd,DEV_675
EVT-0000290,SVC_060,service_account,2026-06-01 10:52:09.397261,10.18.165.167,Hyderabad,/telemetry,api_key,True,2.64,cd|cd|cd|cd|cd|scp,DEV_160
EVT-0000291,EDGE_068,edge_device,2026-06-01 10:52:10.126711,192.168.196.91,Bengaluru,/firmware-update,certificate,True,0.5,scp|ps_aux,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0000292,USER_014,human_user,2026-06-01 10:52:44.280085,10.40.147.81,Mumbai,/wiki,mfa_otp,True,24.09,netstat|scp|wget|netstat,DEV_566
EVT-0000293,USER_009,human_user,2026-06-01 10:52:55.142735,10.32.67.75,Mumbai,/github,mfa_push,True,21.17,sudo_su|cd|zip_archive,DEV_175
EVT-0000294,USER_015,human_user,2026-06-01 10:52:56.753971,10.16.192.143,Singapore,/wiki,token,True,17.43,query_db|grep|sudo_su|rdp_connect|sudo_su|sudo_su,DEV_950
EVT-0000295,USER_044,human_user,2026-06-01 10:53:19.462594,10.5.4.148,Chennai,/sensor-data,token,True,40.07,sudo_su|wget,DEV_812
EVT-0000296,USER_028,human_user,2026-06-01 10:53:43.910603,10.24.158.228,Mumbai,/customer-data,password,True,31.12,git_push|git_push,DEV_679
EVT-0000297,USER_050,human_user,2026-06-01 10:54:37.772391,10.3.212.130,Delhi,/wiki,sso,True,26.46,grep|git_push|git_push|cat,DEV_886
EVT-0000298,USER_013,human_user,2026-06-01 10:56:21.190385,10.25.140.173,Delhi,/hr-portal,mfa_push,True,16.44,cd|cd|cd|cd|zip_archive|export_csv,DEV_488
EVT-0000299,SVC_062,service_account,2026-06-01 10:57:48.059039,10.18.116.65,Hyderabad,/source-control-prod,api_key,True,3.14,sudo_su|scp,DEV_756
EVT-0000300,USER_006,human_user,2026-06-01 10:58:07.450114,10.36.147.134,Singapore,/email,mfa_otp,True,30.38,cd|whoami|cd|grep,DEV_385
EVT-0000301,SVC_061,service_account,2026-06-01 10:58:13.150879,10.25.201.175,Chennai,/sensor-data,api_key,True,2.59,cd|git_push,DEV_607
EVT-0000302,USER_045,human_user,2026-06-01 11:01:28.262695,10.5.134.135,Mumbai,/email,mfa_push,True,44.39,wget|wget|wget|whoami|wget,DEV_684
EVT-0000303,USER_040,human_user,2026-06-01 11:01:36.259635,10.15.181.244,Mumbai,/telemetry,sso,True,42.13,cat|git_pull|sudo_su|zip_archive|sudo_su,DEV_831
EVT-0000304,USER_043,human_user,2026-06-01 11:02:05.125111,10.10.69.67,Pune,/wiki,password,True,33.93,netstat|netstat,DEV_391
EVT-0000305,USER_013,human_user,2026-06-01 11:02:06.965803,10.25.140.239,Delhi,/customer-data,mfa_push,True,28.76,zip_archive|export_csv|zip_archive|sudo_su,DEV_793
EVT-0000306,USER_020,human_user,2026-06-01 11:02:34.722572,10.29.69.64,Mumbai,/internal-api,mfa_push,True,23.88,export_csv|export_csv,DEV_535
