event_id,entity_id,entity_type,timestamp,predicted_attack_type,attack_confidence,sequence_reconstruction_error,sequence_anomaly_component,behavior_deviation_component,attack_confidence_component,device_novelty_component,historical_context_component,risk_score,has_sequence_context,hybrid_anomaly_score,risk_level
EVT-0000162,SVC_056,service_account,2026-06-01 09:17:16.757515,normal,1.50203705e-05,,0.0,9.37,0.0,4.5,4.25,18.12,False,0.1929699125055383,LOW
EVT-0000163,USER_012,human_user,2026-06-01 09:17:24.204141,normal,0.00045871735,,0.0,7.17,0.01,15.0,4.75,26.93,False,0.2530460660222753,LOW
EVT-0000164,USER_045,human_user,2026-06-01 09:17:37.194829,normal,3.159046e-05,,0.0,7.12,0.0,4.5,4.0,15.62,False,0.1701283975681614,LOW
EVT-0000165,USER_052,human_user,2026-06-01 09:18:19.194642,normal,0.0003068447,,0.0,10.79,0.01,15.0,4.75,30.55,False,0.3074657809911795,MEDIUM
EVT-0000166,USER_035,human_user,2026-06-01 09:18:38.924293,normal,1.8119812e-05,,0.0,8.6,0.0,4.5,8.75,21.85,False,0.19519393111640893,LOW
EVT-0000167,USER_011,human_user,2026-06-01 09:19:09.132361,normal,7.56979e-05,,0.0,9.68,0.0,4.5,4.0,18.18,False,0.19898976083879022,LOW
EVT-0000168,USER_043,human_user,2026-06-01 09:19:43.501224,normal,7.6293945e-06,,0.0,9.45,0.0,4.5,4.75,18.7,False,0.2029306193377725,LOW
EVT-0000169,USER_018,human_user,2026-06-01 09:20:17.738454,normal,1.9311905e-05,,0.0,7.56,0.0,4.5,4.5,16.56,False,0.174985600839081,LOW
EVT-0000170,USER_022,human_user,2026-06-01 09:23:39.853924,normal,0.0002731681,,0.0,9.28,0.01,4.5,4.0,17.79,False,0.2083063239147417,LOW
EVT-0000171,USER_007,human_user,2026-06-01 09:24:44.496863,normal,1.9550323e-05,,0.0,8.44,0.0,2.25,3.5,14.19,False,0.18123204828175804,LOW
EVT-0000172,USER_028,human_user,2026-06-01 09:25:24.807887,normal,5.6028366e-06,,0.0,9.71,0.0,4.5,3.5,17.71,False,0.2102665330714822,LOW
EVT-0000173,USER_042,human_user,2026-06-01 09:27:58.321195,normal,0.13581246,,0.0,20.8,2.72,10.5,5.0,39.02,False,0.5411996850387263,MEDIUM
EVT-0000174,USER_006,human_user,2026-06-01 09:31:13.169060,normal,7.867813e-06,,0.0,9.51,0.0,4.5,4.75,18.76,False,0.20335073335365228,LOW
EVT-0000175,EDGE_067,edge_device,2026-06-01 09:31:58.576585,normal,1.2874603e-05,,0.0,10.91,0.0,4.5,4.25,19.66,False,0.22546504182540272,LOW
EVT-0000176,USER_044,human_user,2026-06-01 09:32:28.923305,normal,7.2717667e-06,,0.0,7.91,0.0,4.5,4.25,16.66,False,0.17612801257675897,LOW
EVT-0000177,USER_050,human_user,2026-06-01 09:33:07.033043,normal,0.0007778406,,0.0,9.11,0.02,4.5,9.5,23.13,False,0.2043555346547482,LOW
EVT-0000178,USER_040,human_user,2026-06-01 09:35:39.902520,normal,0.00017166138,,0.0,10.31,0.0,4.5,4.75,19.56,False,0.22021248666822096,LOW
EVT-0000179,USER_007,human_user,2026-06-01 09:35:51.201253,normal,5.7697296e-05,,0.0,10.57,0.0,1.93,3.25,15.75,False,0.212418508140673,LOW
EVT-0000180,EDGE_069,edge_device,2026-06-01 09:36:35.326362,normal,1.2040138e-05,,0.0,9.81,0.0,4.5,4.25,18.56,False,0.19851117547562688,LOW
EVT-0000181,USER_035,human_user,2026-06-01 09:36:38.724286,normal,0.00025242567,,0.0,11.62,0.01,4.5,8.5,24.63,False,0.22948591492818488,LOW
EVT-0000182,USER_026,human_user,2026-06-01 09:38:00.304657,normal,0.0041020513,,0.0,17.46,0.08,10.5,5.0,33.04,False,0.4860478200159359,MEDIUM
EVT-0000183,USER_048,human_user,2026-06-01 09:38:42.800796,normal,0.0062689185,,0.0,16.38,0.13,10.5,5.0,32.01,False,0.4691611023739004,MEDIUM
EVT-0000184,USER_053,human_user,2026-06-01 09:38:52.706059,normal,0.00011181831,,0.0,7.94,0.0,15.0,4.75,27.69,False,0.26344017675144304,LOW
EVT-0000185,USER_035,human_user,2026-06-01 09:39:00.180518,normal,0.00018936396,,0.0,9.9,0.0,3.86,8.25,22.01,False,0.20173225027552372,LOW
EVT-0000186,USER_035,human_user,2026-06-01 09:40:51.613892,normal,8.904934e-05,,0.0,12.5,0.0,3.37,3.0,18.87,False,0.24672420133785875,LOW
EVT-0000187,USER_044,human_user,2026-06-01 09:41:12.166595,normal,0.00028926134,,0.0,10.34,0.01,4.5,4.0,18.85,False,0.20575144799136494,LOW
EVT-0000188,USER_041,human_user,2026-06-01 09:41:30.922940,normal,1.4901161e-05,,0.0,6.82,0.0,4.5,4.5,15.82,False,0.16313464877964534,LOW
EVT-0000189,USER_044,human_user,2026-06-01 09:46:38.482809,normal,3.0875206e-05,,0.0,7.7,0.0,4.5,3.75,15.95,False,0.17868911203539325,LOW
EVT-0000190,USER_053,human_user,2026-06-01 09:49:01.492409,normal,0.00090765953,,0.0,9.63,0.02,15.0,4.5,29.15,False,0.2933134465504884,LOW
EVT-0000191,USER_032,human_user,2026-06-01 09:49:08.572773,normal,1.847744e-05,,0.0,10.32,0.0,4.5,4.5,19.32,False,0.2145021682713515,LOW
EVT-0000192,EDGE_064,edge_device,2026-06-01 09:49:36.399112,normal,2.014637e-05,,0.0,11.01,0.0,4.5,4.5,20.01,False,0.22685885681743945,LOW
EVT-0000193,USER_011,human_user,2026-06-01 09:50:24.206571,normal,2.9563904e-05,,0.0,6.16,0.0,4.5,3.75,14.41,False,0.14481052076260975,LOW
EVT-0000194,USER_016,human_user,2026-06-01 09:52:09.335186,normal,0.00481236,,0.0,15.47,0.1,10.5,5.0,31.07,False,0.454120853506188,MEDIUM
EVT-0000195,USER_050,human_user,2026-06-01 09:52:10.444092,normal,0.0033686757,,0.0,10.45,0.07,15.0,9.25,34.77,False,0.3017601622384852,MEDIUM
EVT-0000196,SVC_057,service_account,2026-06-01 09:52:13.823371,normal,9.179115e-06,,0.0,9.95,0.0,4.5,4.5,18.95,False,0.2074330310710174,LOW
EVT-0000197,EDGE_067,edge_device,2026-06-01 09:53:12.291482,normal,4.5657158e-05,,0.0,10.64,0.0,3.37,4.0,18.01,False,0.21855975469843636,LOW
EVT-0000198,USER_015,human_user,2026-06-01 09:53:42.944179,normal,1.21593475e-05,,0.0,6.91,0.0,4.5,4.25,15.66,False,0.16380053101223235,LOW
EVT-0000199,USER_041,human_user,2026-06-01 09:53:46.818935,normal,1.1920929e-05,,0.0,9.43,0.0,4.5,4.25,18.18,False,0.2027566111833451,LOW
EVT-0000200,USER_035,human_user,2026-06-01 09:54:16.074953,normal,4.3034554e-05,1.6429449319839478,30.0,8.43,0.0,3.0,7.75,49.18,True,0.5860891855835372,MEDIUM
EVT-0000201,SVC_057,service_account,2026-06-01 09:54:33.724680,normal,5.185604e-05,,0.0,9.68,0.0,4.5,4.25,18.43,False,0.19963726948182403,LOW
EVT-0000202,USER_011,human_user,2026-06-01 10:00:41.384352,normal,4.7683716e-05,,0.0,10.69,0.0,4.5,3.5,18.69,False,0.2195996857075177,LOW
EVT-0000203,USER_005,human_user,2026-06-01 10:02:25.528209,normal,0.010791481,,0.0,17.8,0.22,10.5,5.0,33.52,False,0.4884076965804894,MEDIUM
EVT-0000204,USER_045,human_user,2026-06-01 10:03:07.342682,normal,9.417534e-06,,0.0,9.42,0.0,4.5,3.75,17.67,False,0.20673636165898107,LOW
EVT-0000205,USER_007,human_user,2026-06-01 10:05:16.051545,brute_force,0.9999052,,0.0,23.41,20.0,12.19,8.0,63.6,False,0.5717252980439607,HIGH
EVT-0000206,USER_007,human_user,2026-06-01 10:05:39.051545,brute_force,0.99999505,3.102229595184326,30.0,22.89,20.0,13.5,7.75,94.14,True,0.9697847518207535,CRITICAL
EVT-0000207,USER_007,human_user,2026-06-01 10:05:40.051545,brute_force,0.9999878,4.092566013336182,30.0,14.05,20.0,14.55,2.5,81.1,True,0.7631322054307047,CRITICAL
EVT-0000208,USER_041,human_user,2026-06-01 10:05:52.267218,normal,0.009173214,,0.0,20.28,0.18,4.5,9.0,33.96,False,0.43396139715079507,MEDIUM
EVT-0000209,USER_007,human_user,2026-06-01 10:06:12.051545,brute_force,0.99999064,6.263905048370361,30.0,21.18,20.0,15.0,7.25,93.43,True,0.9406592964652991,CRITICAL
EVT-0000210,USER_033,human_user,2026-06-01 10:07:24.009080,normal,0.01266259,,0.0,15.27,0.25,15.0,9.75,40.27,False,0.44876398634736486,MEDIUM
EVT-0000211,USER_009,human_user,2026-06-01 10:07:29.785215,normal,6.54459e-05,,0.0,8.29,0.0,4.5,4.75,17.54,False,0.1916851700375259,LOW
EVT-0000212,USER_007,human_user,2026-06-01 10:08:00.051545,brute_force,0.99999374,8.841313362121582,30.0,21.09,20.0,15.0,7.0,93.09,True,0.9418342733219622,CRITICAL
EVT-0000213,USER_007,human_user,2026-06-01 10:08:15.051545,brute_force,0.999996,11.707467079162598,30.0,20.95,20.0,15.0,6.75,92.7,True,0.9431192314323973,CRITICAL
EVT-0000214,USER_007,human_user,2026-06-01 10:08:18.051545,brute_force,0.9999779,13.620830535888672,30.0,11.94,20.0,15.0,1.5,78.44,True,0.729284165439693,HIGH
EVT-0000215,USER_007,human_user,2026-06-01 10:08:23.051545,brute_force,0.9999854,16.349021911621094,30.0,19.5,20.0,15.0,6.25,90.75,True,0.9142935659365592,CRITICAL
EVT-0000216,USER_007,human_user,2026-06-01 10:08:24.051545,brute_force,0.99997467,18.224945068359375,30.0,11.59,20.0,15.0,6.0,82.59,True,0.7285655558302115,CRITICAL
EVT-0000217,USER_007,human_user,2026-06-01 10:08:52.051545,brute_force,0.9999472,19.70304298400879,30.0,11.22,20.0,15.0,5.75,81.97,True,0.7225539957313107,CRITICAL
EVT-0000218,USER_004,human_user,2026-06-01 10:09:24.240481,normal,0.0094720125,,0.0,16.7,0.19,15.0,9.75,41.64,False,0.4730832966294523,MEDIUM
EVT-0000219,USER_001,human_user,2026-06-01 10:09:32.594760,normal,0.0053904057,,0.0,15.54,0.11,10.5,5.0,31.15,False,0.455770750825306,MEDIUM
EVT-0000220,USER_007,human_user,2026-06-01 10:09:46.051545,brute_force,0.99988365,20.930192947387695,30.0,9.81,20.0,15.0,5.5,80.31,True,0.6913154936877496,CRITICAL
EVT-0000221,EDGE_067,edge_device,2026-06-01 10:10:02.557931,normal,6.1035156e-05,,0.0,10.7,0.0,2.7,3.75,17.15,False,0.22194883895677814,LOW
EVT-0000222,USER_041,human_user,2026-06-01 10:12:19.815368,normal,0.021129727,,0.0,9.61,0.42,15.0,8.75,33.78,False,0.28111177586797886,MEDIUM
EVT-0000223,USER_007,human_user,2026-06-01 10:12:24.051545,brute_force,0.99980396,22.06041717529297,30.0,9.03,20.0,15.0,0.25,74.28,True,0.6762645009411615,HIGH
EVT-0000224,USER_009,human_user,2026-06-01 10:12:36.148478,normal,0.00013649464,,0.0,9.17,0.0,4.5,4.5,18.17,False,0.1981433832831061,LOW
EVT-0000225,USER_030,human_user,2026-06-01 10:13:43.461810,normal,8.821487e-06,,0.0,10.97,0.0,4.5,4.25,19.72,False,0.22770645059107575,LOW
EVT-0000226,SVC_057,service_account,2026-06-01 10:13:59.195895,normal,5.38826e-05,,0.0,8.76,0.0,3.37,4.0,16.13,False,0.1830462233893421,LOW
EVT-0000227,USER_032,human_user,2026-06-01 10:14:34.299686,normal,1.3232231e-05,,0.0,8.34,0.0,4.5,4.25,17.09,False,0.18881126661070086,LOW
EVT-0000228,EDGE_065,edge_device,2026-06-01 10:14:41.802634,normal,0.00017875433,,0.0,11.1,0.0,2.7,3.75,17.55,False,0.23149914422651408,LOW
EVT-0000229,USER_016,human_user,2026-06-01 10:15:15.971650,normal,0.0015981793,,0.0,7.73,0.03,15.0,4.75,27.51,False,0.26364683451930604,LOW
EVT-0000230,USER_036,human_user,2026-06-01 10:15:33.770189,normal,0.1508736,,0.0,11.2,3.02,15.0,4.0,33.22,False,0.299392825763613,MEDIUM
EVT-0000231,USER_047,human_user,2026-06-01 10:15:58.697749,normal,0.0052602887,,0.0,16.04,0.11,10.5,5.0,31.65,False,0.46243597202203923,MEDIUM
EVT-0000232,USER_013,human_user,2026-06-01 10:16:35.204371,normal,0.0012546778,,0.0,9.72,0.03,15.0,4.25,29.0,False,0.2911859518440008,LOW
EVT-0000233,USER_007,human_user,2026-06-01 10:16:38.079679,normal,0.012841523,22.698932647705078,30.0,10.33,0.26,4.5,5.0,50.09,True,0.6113562595797195,MEDIUM
EVT-0000234,USER_013,human_user,2026-06-01 10:16:58.002488,normal,2.8848648e-05,,0.0,7.19,0.0,4.5,4.0,15.69,False,0.17067613414442595,LOW
EVT-0000235,USER_029,human_user,2026-06-01 10:17:02.691256,normal,0.00081044436,,0.0,8.52,0.02,15.0,4.25,27.79,False,0.2675424127941895,LOW
EVT-0000236,USER_044,human_user,2026-06-01 10:17:09.017073,normal,1.168251e-05,,0.0,7.45,0.0,4.5,3.5,15.45,False,0.16273182794150745,LOW
EVT-0000237,USER_048,human_user,2026-06-01 10:17:41.594107,normal,0.0010861158,,0.0,8.67,0.02,15.0,4.75,28.44,False,0.2804837590633899,LOW
EVT-0000238,USER_051,human_user,2026-06-01 10:17:43.303887,normal,9.417534e-06,,0.0,7.52,0.0,4.5,4.5,16.52,False,0.17653895463026734,LOW
EVT-0000239,USER_034,human_user,2026-06-01 10:17:48.851883,normal,6.484985e-05,,0.0,8.05,0.0,4.5,4.25,16.8,False,0.18058999512672136,LOW
EVT-0000240,USER_021,human_user,2026-06-01 10:18:26.105892,normal,5.1259995e-06,,0.0,9.76,0.0,4.5,4.0,18.26,False,0.20467435439602233,LOW
EVT-0000241,EDGE_065,edge_device,2026-06-01 10:18:34.501799,normal,4.3988228e-05,,0.0,10.38,0.0,2.25,3.5,16.13,False,0.21383623765770188,LOW
EVT-0000242,USER_033,human_user,2026-06-01 10:19:40.243624,normal,0.0027548075,,0.0,9.01,0.06,4.5,9.5,23.07,False,0.20124316782191287,LOW
EVT-0000243,USER_012,human_user,2026-06-01 10:19:54.634361,normal,0.0024405718,,0.0,9.29,0.05,4.5,4.5,18.34,False,0.2121964112105536,LOW
EVT-0000244,USER_013,human_user,2026-06-01 10:20:56.614030,normal,2.2292137e-05,,0.0,7.86,0.0,4.5,3.75,16.11,False,0.1783095681167427,LOW
EVT-0000245,USER_018,human_user,2026-06-01 10:22:07.658792,normal,0.00023144484,,0.0,7.65,0.0,15.0,4.25,26.9,False,0.26375266959331595,LOW
EVT-0000246,USER_021,human_user,2026-06-01 10:22:13.803829,normal,0.00016951561,,0.0,13.61,0.0,4.5,3.75,21.86,False,0.2606022122262419,LOW
EVT-0000247,USER_046,human_user,2026-06-01 10:22:14.617084,normal,0.0050137043,,0.0,20.38,0.1,10.5,5.0,35.98,False,0.5255396772080366,MEDIUM
EVT-0000248,USER_038,human_user,2026-06-01 10:23:11.914567,normal,6.4373016e-06,,0.0,11.18,0.0,4.5,4.5,20.18,False,0.23188056384160105,LOW
EVT-0000249,USER_011,human_user,2026-06-01 10:23:43.330573,normal,6.353855e-05,,0.0,6.91,0.0,3.86,3.25,14.02,False,0.15119516944178435,LOW
EVT-0000250,USER_044,human_user,2026-06-01 10:24:51.421691,normal,4.7683716e-05,,0.0,5.6,0.0,3.86,3.25,12.71,False,0.1334540697823901,LOW
EVT-0000251,EDGE_069,edge_device,2026-06-01 10:24:53.212050,normal,1.2993813e-05,,0.0,9.49,0.0,3.37,4.0,16.86,False,0.19135874603811007,LOW
EVT-0000252,USER_018,human_user,2026-06-01 10:26:02.747482,normal,2.849102e-05,,0.0,7.8,0.0,4.5,4.0,16.3,False,0.17827293783702652,LOW
EVT-0000253,USER_002,human_user,2026-06-01 10:26:24.737283,normal,5.722046e-06,,0.0,8.24,0.0,4.5,4.25,16.99,False,0.18602159132999516,LOW
EVT-0000254,USER_022,human_user,2026-06-01 10:28:15.568163,normal,0.00017225742,,0.0,9.84,0.0,4.5,3.75,18.09,False,0.21432004558786916,LOW
EVT-0000255,USER_020,human_user,2026-06-01 10:28:15.819513,normal,1.8715858e-05,,0.0,9.12,0.0,4.5,4.75,18.37,False,0.1946737886816337,LOW
EVT-0000256,USER_016,human_user,2026-06-01 10:28:29.072695,normal,3.8266182e-05,,0.0,8.52,0.0,4.5,4.5,17.52,False,0.1880187474659646,LOW
EVT-0000257,USER_051,human_user,2026-06-01 10:28:38.262427,normal,3.027916e-05,,0.0,9.49,0.0,4.5,4.25,18.24,False,0.199853394074742,LOW
EVT-0000258,USER_055,human_user,2026-06-01 10:30:27.122297,normal,0.0017771125,,0.0,16.54,0.04,4.5,5.99,27.07,False,0.386955419540605,LOW
EVT-0000259,USER_002,human_user,2026-06-01 10:31:12.654870,normal,2.9921532e-05,,0.0,7.65,0.0,4.5,4.0,16.15,False,0.17915494449066788,LOW
EVT-0000260,USER_027,human_user,2026-06-01 10:32:01.515676,normal,1.5735626e-05,,0.0,7.06,0.0,4.5,4.75,16.31,False,0.1665315963684596,LOW
EVT-0000261,USER_032,human_user,2026-06-01 10:32:16.037609,normal,4.863739e-05,,0.0,11.18,0.0,3.37,4.0,18.55,False,0.22378869369110177,LOW
EVT-0000262,USER_035,human_user,2026-06-01 10:33:17.365328,normal,2.4080276e-05,1.2920541763305664,30.0,10.86,0.0,2.7,2.5,46.06,True,0.6174155789767265,MEDIUM
EVT-0000263,USER_030,human_user,2026-06-01 10:34:11.390073,normal,1.4543533e-05,,0.0,9.75,0.0,4.5,4.0,18.25,False,0.20359198292801084,LOW
EVT-0000264,SVC_057,service_account,2026-06-01 10:35:30.519576,normal,1.9907951e-05,,0.0,8.06,0.0,2.7,3.75,14.51,False,0.16497300715391477,LOW
EVT-0000265,USER_050,human_user,2026-06-01 10:36:16.457772,normal,1.859665e-05,,0.0,12.04,0.0,4.5,4.0,20.54,False,0.2366458441666722,LOW
EVT-0000266,USER_026,human_user,2026-06-01 10:36:37.490127,normal,0.00023072958,,0.0,8.71,0.0,15.0,4.75,28.46,False,0.27658292435548404,LOW
EVT-0000267,USER_008,human_user,2026-06-01 10:36:47.389738,normal,1.0728836e-05,,0.0,10.36,0.0,4.5,4.25,19.11,False,0.21967868693004933,LOW
EVT-0000268,USER_017,human_user,2026-06-01 10:38:14.849069,normal,1.001358e-05,,0.0,10.59,0.0,3.37,5.07,19.03,False,0.21489188738851941,LOW
EVT-0000269,USER_033,human_user,2026-06-01 10:38:43.103362,normal,6.175041e-05,,0.0,10.28,0.0,4.5,9.25,24.03,False,0.21697275318436493,LOW
EVT-0000270,USER_043,human_user,2026-06-01 10:38:49.696757,normal,7.212162e-05,,0.0,9.13,0.0,4.5,4.5,18.13,False,0.20554701343093235,LOW
EVT-0000271,USER_008,human_user,2026-06-01 10:38:52.268071,normal,7.522106e-05,,0.0,7.58,0.0,3.37,4.0,14.95,False,0.16835538277091897,LOW
EVT-0000272,USER_031,human_user,2026-06-01 10:39:21.346282,normal,5.6028366e-06,,0.0,12.1,0.0,4.5,4.25,20.85,False,0.23910221791514819,LOW
EVT-0000273,USER_030,human_user,2026-06-01 10:39:40.334874,normal,0.030070841,,0.0,11.41,0.6,4.5,3.75,20.26,False,0.24252638208494515,LOW
EVT-0000274,USER_037,human_user,2026-06-01 10:40:18.144821,normal,0.00026720762,,0.0,7.45,0.01,15.0,4.75,27.21,False,0.2577770424964812,LOW
EVT-0000275,USER_020,human_user,2026-06-01 10:41:01.915025,normal,4.4226646e-05,,0.0,9.25,0.0,4.5,4.5,18.25,False,0.1932304032286461,LOW
EVT-0000276,USER_042,human_user,2026-06-01 10:42:32.735735,normal,0.0029540658,,0.0,10.79,0.06,15.0,4.75,30.6,False,0.31244795716744905,MEDIUM
EVT-0000277,USER_021,human_user,2026-06-01 10:44:13.202688,normal,0.000225842,,0.0,10.36,0.0,4.5,3.5,18.36,False,0.2228136970390394,LOW
EVT-0000278,USER_035,human_user,2026-06-01 10:44:28.720475,normal,3.3140182e-05,1.1621471643447876,30.0,6.35,0.0,2.45,2.25,41.05,True,0.5501303866981868,MEDIUM
EVT-0000279,EDGE_068,edge_device,2026-06-01 10:44:39.414806,normal,3.0398369e-05,,0.0,7.98,0.0,4.5,4.25,16.73,False,0.16721706054585955,LOW
EVT-0000280,USER_039,human_user,2026-06-01 10:44:43.834146,normal,0.00027006865,,0.0,8.3,0.01,15.0,4.75,28.06,False,0.2711800964482034,LOW
EVT-0000281,USER_048,human_user,2026-06-01 10:46:39.314136,normal,1.8119812e-05,,0.0,7.65,0.0,4.5,4.5,16.65,False,0.17863843266759,LOW
EVT-0000282,USER_019,human_user,2026-06-01 10:47:18.089252,normal,0.00060760975,,0.0,7.64,0.01,15.0,4.5,27.15,False,0.26388388802012874,LOW
EVT-0000283,USER_042,human_user,2026-06-01 10:47:40.810980,normal,3.671646e-05,,0.0,9.97,0.0,4.5,4.5,18.97,False,0.21305490739762384,LOW
EVT-0000284,USER_014,human_user,2026-06-01 10:47:47.047244,normal,7.5101852e-06,,0.0,9.16,0.0,2.25,3.5,14.91,False,0.19863047845848097,LOW
EVT-0000285,USER_050,human_user,2026-06-01 10:48:16.847031,normal,0.00019878149,,0.0,10.58,0.0,4.5,8.75,23.83,False,0.214617948263311,LOW
EVT-0000286,USER_048,human_user,2026-06-01 10:49:13.050381,normal,0.00070655346,,0.0,9.98,0.01,15.0,4.25,29.24,False,0.2914823927491458,LOW
EVT-0000287,USER_029,human_user,2026-06-01 10:50:25.844002,normal,1.3232231e-05,,0.0,10.65,0.0,4.5,4.0,19.15,False,0.22077913769677904,LOW
EVT-0000288,EDGE_065,edge_device,2026-06-01 10:50:28.078692,normal,1.2516975e-05,,0.0,6.53,0.0,1.93,3.25,11.71,False,0.14540930216070727,LOW
EVT-0000289,SVC_058,service_account,2026-06-01 10:50:40.585819,normal,4.172325e-06,,0.0,8.44,0.0,4.5,4.75,17.69,False,0.18871050084287883,LOW
EVT-0000290,SVC_060,service_account,2026-06-01 10:52:09.397261,normal,1.21593475e-05,,0.0,5.73,0.0,2.7,3.75,12.18,False,0.13298563471650293,LOW
EVT-0000291,EDGE_068,edge_device,2026-06-01 10:52:10.126711,normal,0.00015985966,,0.0,8.73,0.0,3.37,4.0,16.1,False,0.17425985897228122,LOW
EVT-0000292,USER_014,human_user,2026-06-01 10:52:44.280085,normal,3.7789345e-05,,0.0,6.43,0.0,1.93,3.25,11.61,False,0.1534329380343562,LOW
EVT-0000293,USER_009,human_user,2026-06-01 10:52:55.142735,normal,1.0967255e-05,,0.0,8.13,0.0,4.5,4.25,16.88,False,0.18572527182664372,LOW
EVT-0000294,USER_015,human_user,2026-06-01 10:52:56.753971,normal,1.168251e-05,,0.0,9.7,0.0,4.5,4.0,18.2,False,0.20967942947990195,LOW
EVT-0000295,USER_044,human_user,2026-06-01 10:53:19.462594,normal,2.3007393e-05,,0.0,7.63,0.0,3.37,3.0,14.0,False,0.15795074217659152,LOW
EVT-0000296,USER_028,human_user,2026-06-01 10:53:43.910603,normal,1.5616417e-05,,0.0,8.37,0.0,3.86,3.25,15.48,False,0.19126646595786503,LOW
EVT-0000297,USER_050,human_user,2026-06-01 10:54:37.772391,normal,5.888939e-05,,0.0,7.12,0.0,4.5,3.5,15.12,False,0.16210548360490598,LOW
EVT-0000298,USER_013,human_user,2026-06-01 10:56:21.190385,normal,2.014637e-05,,0.0,9.0,0.0,4.5,3.5,17.0,False,0.19000821116619693,LOW
EVT-0000299,SVC_062,service_account,2026-06-01 10:57:48.059039,normal,0.00014150143,,0.0,8.66,0.0,4.5,4.5,17.66,False,0.19812440706433349,LOW
EVT-0000300,USER_006,human_user,2026-06-01 10:58:07.450114,normal,0.000698328,,0.0,8.63,0.01,15.0,4.5,28.14,False,0.2804184871302229,LOW
EVT-0000301,SVC_061,service_account,2026-06-01 10:58:13.150879,normal,1.680851e-05,,0.0,4.99,0.0,2.7,3.75,11.44,False,0.11762207656017243,LOW
EVT-0000302,USER_045,human_user,2026-06-01 11:01:28.262695,normal,1.1086464e-05,,0.0,9.96,0.0,4.5,3.5,17.96,False,0.20452720702785354,LOW
EVT-0000303,USER_040,human_user,2026-06-01 11:01:36.259635,normal,0.00016748905,,0.0,10.76,0.0,15.0,4.5,30.26,False,0.3089320389629808,MEDIUM
EVT-0000304,USER_043,human_user,2026-06-01 11:02:05.125111,normal,2.014637e-05,,0.0,7.91,0.0,4.5,4.25,16.66,False,0.17966927413108386,LOW
EVT-0000305,USER_013,human_user,2026-06-01 11:02:06.965803,normal,0.0014423728,,0.0,8.58,0.03,4.5,3.25,16.36,False,0.1981222858938656,LOW
EVT-0000306,USER_020,human_user,2026-06-01 11:02:34.722572,normal,0.011195123,,0.0,6.37,0.22,15.0,4.25,25.84,False,0.232897370408839,LOW
EVT-0000307,USER_037,human_user,2026-06-01 11:03:33.918335,normal,2.2888184e-05,,0.0,6.79,0.0,4.5,4.5,15.79,False,0.16154873609912906,LOW
EVT-0000308,EDGE_065,edge_device,2026-06-01 11:03:56.940575,normal,3.7550926e-05,,0.0,7.41,0.0,1.69,3.0,12.1,False,0.16239734738421718,LOW
EVT-0000309,USER_024,human_user,2026-06-01 11:04:17.717475,normal,0.0057934523,,0.0,18.46,0.12,10.5,5.0,34.08,False,0.50668446057925,MEDIUM
EVT-0000310,USER_028,human_user,2026-06-01 11:05:12.090377,normal,4.196167e-05,,0.0,9.26,0.0,3.37,3.0,15.63,False,0.19877805541140348,LOW
EVT-0000311,EDGE_064,edge_device,2026-06-01 11:05:44.156678,normal,3.0875206e-05,,0.0,8.7,0.0,4.5,4.25,17.45,False,0.17393198001448848,LOW
EVT-0000312,USER_025,human_user,2026-06-01 11:05:46.155108,normal,0.0012841225,,0.0,11.92,0.03,15.0,4.75,31.7,False,0.3257256203814357,MEDIUM
EVT-0000313,USER_014,human_user,2026-06-01 11:06:41.422526,normal,2.8371811e-05,,0.0,10.89,0.0,1.69,3.0,15.58,False,0.22008733365377997,LOW
EVT-0000314,USER_025,human_user,2026-06-01 11:06:41.843388,normal,0.00047314167,,0.0,13.07,0.01,4.5,4.5,22.08,False,0.26022993380373777,LOW
EVT-0000315,USER_007,human_user,2026-06-01 11:06:45.649398,normal,0.00013589859,20.774913787841797,30.0,7.46,0.0,4.5,0.0,41.96,True,0.5718992208333096,MEDIUM
EVT-0000316,USER_016,human_user,2026-06-01 11:06:51.028821,normal,1.3113022e-05,,0.0,7.49,0.0,4.5,4.25,16.24,False,0.16997390584787161,LOW
EVT-0000317,USER_045,human_user,2026-06-01 11:07:05.905704,normal,2.3961067e-05,,0.0,9.75,0.0,3.86,3.25,16.86,False,0.1976561491801636,LOW
EVT-0000318,USER_031,human_user,2026-06-01 11:07:12.352351,normal,2.0742416e-05,,0.0,7.37,0.0,4.5,4.0,15.87,False,0.17030004100990984,LOW
